"id","code","name","definition","level","comments","parent_ids/id","source_id/id","system"
hc_base.subs_code_2194000_hc_vs_substance_code,"2194000","^101^Rhodium","^101^Rhodium (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2195004_hc_vs_substance_code,"2195004","Tocainide hydrochloride","Tocainide hydrochloride (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2197007_hc_vs_substance_code,"2197007","Boric acid topical preparation","Boric acid topical preparation (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2201007_hc_vs_substance_code,"2201007","Bacteriopurpurin","Bacteriopurpurin (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2215009_hc_vs_substance_code,"2215009","Azuresin","Azuresin (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2249001_hc_vs_substance_code,"2249001","Gentamicin sulfate","Gentamicin sulfate (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2254005_hc_vs_substance_code,"2254005","Orotic acid","Orotic acid (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2260005_hc_vs_substance_code,"2260005","HLA-DRw18 antigen","HLA-DRw18 antigen (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2262002_hc_vs_substance_code,"2262002","Cellulose polysulfatase","Cellulose polysulfatase (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2264001_hc_vs_substance_code,"2264001","Selenium isotope","Selenium isotope (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2309006_hc_vs_substance_code,"2309006","Gold","Gold (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2329007_hc_vs_substance_code,"2329007","Blood group antibody Vel","Blood group antibody Vel (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2331003_hc_vs_substance_code,"2331003","Carbohydrate","Carbohydrate (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2338009_hc_vs_substance_code,"2338009","Plant roots","Plant roots (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2343002_hc_vs_substance_code,"2343002","Guthion","Guthion (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2346005_hc_vs_substance_code,"2346005","Vascormone","Vascormone (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2354007_hc_vs_substance_code,"2354007","3'-Nucleotidase","3'-Nucleotidase (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2358005_hc_vs_substance_code,"2358005","Glass fragment","Glass fragment (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2369008_hc_vs_substance_code,"2369008","Indole-3-acetate beta-glucosyltransferase","Indole-3-acetate beta-glucosyltransferase (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2376003_hc_vs_substance_code,"2376003","Mercury compound","Mercury compound (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2384004_hc_vs_substance_code,"2384004","^230^Uranium","^230^Uranium (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2404002_hc_vs_substance_code,"2404002","Blood group antibody St^a^","Blood group antibody St^a^ (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2405001_hc_vs_substance_code,"2405001","b- Propiolactone","b- Propiolactone (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2414006_hc_vs_substance_code,"2414006","Prolactin receptor","Prolactin receptor (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2430003_hc_vs_substance_code,"2430003","Silicon radioisotope","Silicon radioisotope (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2431004_hc_vs_substance_code,"2431004","Blood group antibody Friedberg","Blood group antibody Friedberg (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2441001_hc_vs_substance_code,"2441001","Mercury radioisotope","Mercury radioisotope (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2444009_hc_vs_substance_code,"2444009","HLA-Dw25 antigen","HLA-Dw25 antigen (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2450004_hc_vs_substance_code,"2450004","Mannosamine","Mannosamine (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2500009_hc_vs_substance_code,"2500009","Lymphocyte antigen CDw41b","Lymphocyte antigen CDw41b (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2516006_hc_vs_substance_code,"2516006","Metallic sulfide compound","Metallic sulfide compound (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2522002_hc_vs_substance_code,"2522002","Extravascular blood","Extravascular blood (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2537003_hc_vs_substance_code,"2537003","Antituberculosis agent","Antituberculosis agent (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2568004_hc_vs_substance_code,"2568004","Blood group antigen McAuley","Blood group antigen McAuley (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2573005_hc_vs_substance_code,"2573005","Immunoglobulin, GM>13< allotype","Immunoglobulin, GM>13< allotype (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2595009_hc_vs_substance_code,"2595009","^119m^Tellurium","^119m^Tellurium (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2597001_hc_vs_substance_code,"2597001","Alpha-1 globulin","Alpha-1 globulin (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2611008_hc_vs_substance_code,"2611008","Blood group antibody La Fave","Blood group antibody La Fave (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2637006_hc_vs_substance_code,"2637006","Indium isotope","Indium isotope (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2648004_hc_vs_substance_code,"2648004","Bile vomitus","Bile vomitus (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2649007_hc_vs_substance_code,"2649007","Azo dye","Azo dye (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2660003_hc_vs_substance_code,"2660003","Sodium dehydrocholate","Sodium dehydrocholate (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2671002_hc_vs_substance_code,"2671002","3-Methyl-2-oxobutanoate hydroxy-methyltransferase","3-Methyl-2-oxobutanoate hydroxy-methyltransferase (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2674005_hc_vs_substance_code,"2674005","^128^Cesium","^128^Cesium (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2676007_hc_vs_substance_code,"2676007","C3(H20)","C3(H20) (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2680002_hc_vs_substance_code,"2680002","Anti-factor XIII","Anti-factor XIII (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2698003_hc_vs_substance_code,"2698003","Natural gas","Natural gas (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2705002_hc_vs_substance_code,"2705002","^72^Arsenic","^72^Arsenic (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2706001_hc_vs_substance_code,"2706001","Blood group antigen Vennera","Blood group antigen Vennera (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2721007_hc_vs_substance_code,"2721007","Blood group antigen McC^f^","Blood group antigen McC^f^ (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2753003_hc_vs_substance_code,"2753003","Blood group antibody M>1<","Blood group antibody M>1< (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2765004_hc_vs_substance_code,"2765004","Blood group antigen Sc3","Blood group antigen Sc3 (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2778004_hc_vs_substance_code,"2778004","Pleural fluid","Pleural fluid (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2796008_hc_vs_substance_code,"2796008","Methanthelinium","Methanthelinium (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2799001_hc_vs_substance_code,"2799001","Methylbenzethonium chloride","Methylbenzethonium chloride (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2832002_hc_vs_substance_code,"2832002","Molybdenum compound","Molybdenum compound (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2869004_hc_vs_substance_code,"2869004","Ethanoic acid","Ethanoic acid (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2878005_hc_vs_substance_code,"2878005","Isonipecaine hydrochloride","Isonipecaine hydrochloride (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2880004_hc_vs_substance_code,"2880004","Calcium sulfate","Calcium sulfate (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2913009_hc_vs_substance_code,"2913009","Immunoglobulin Epsilon chain","Immunoglobulin Epsilon chain (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2916001_hc_vs_substance_code,"2916001","^22^Neon","^22^Neon (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2925007_hc_vs_substance_code,"2925007","Fluorometholone","Fluorometholone (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2927004_hc_vs_substance_code,"2927004","Rescinnamine","Rescinnamine (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2938004_hc_vs_substance_code,"2938004","Pyrazole","Pyrazole (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2942001_hc_vs_substance_code,"2942001","Carbon^14^ D-xylose","Carbon^14^ D-xylose (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2958003_hc_vs_substance_code,"2958003","Zinc caprylate","Zinc caprylate (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2964005_hc_vs_substance_code,"2964005","Dimethoxyamphetamine","Dimethoxyamphetamine (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2974008_hc_vs_substance_code,"2974008","Trichophyton schoenleinii collagenase","Trichophyton schoenleinii collagenase (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2988007_hc_vs_substance_code,"2988007","HLA-Aw antigen","HLA-Aw antigen (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2991007_hc_vs_substance_code,"2991007","Mecamylamine hydrochloride","Mecamylamine hydrochloride (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2995003_hc_vs_substance_code,"2995003","Arecoline","Arecoline (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3027009_hc_vs_substance_code,"3027009","^133^Barium","^133^Barium (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3031003_hc_vs_substance_code,"3031003","Dihydroxyaluminum sodium carbonate","Dihydroxyaluminum sodium carbonate (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3040004_hc_vs_substance_code,"3040004","Technetium Tc^99m^ disofenin","Technetium Tc^99m^ disofenin (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3045009_hc_vs_substance_code,"3045009","Nitrochlorobenzene","Nitrochlorobenzene (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3052006_hc_vs_substance_code,"3052006","Ornithine-oxo-acid aminotransferase","Ornithine-oxo-acid aminotransferase (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3066001_hc_vs_substance_code,"3066001","Triiodothyroacetic acid","Triiodothyroacetic acid (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3087006_hc_vs_substance_code,"3087006","Oil of male fern","Oil of male fern (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3131000_hc_vs_substance_code,"3131000","Blood group antigen Middel","Blood group antigen Middel (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3136005_hc_vs_substance_code,"3136005","Cefoperazone sodium","Cefoperazone sodium (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3142009_hc_vs_substance_code,"3142009","Azacyclonol","Azacyclonol (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3145006_hc_vs_substance_code,"3145006","Penicillic acid","Penicillic acid (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3151001_hc_vs_substance_code,"3151001","Left upper lobe mucus","Left upper lobe mucus (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3155005_hc_vs_substance_code,"3155005","3-Phosphoglyceroyl-phosphate-polyphosphate phosphotransferase","3-Phosphoglyceroyl-phosphate-polyphosphate phosphotransferase (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3161008_hc_vs_substance_code,"3161008","3-Methyl histidine","3-Methyl histidine (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3167007_hc_vs_substance_code,"3167007","Hard coal","Hard coal (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3187008_hc_vs_substance_code,"3187008","Blood group antigen Nielsen","Blood group antigen Nielsen (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3193000_hc_vs_substance_code,"3193000","alpha-1,4-Glucan-protein synthase (UDP-forming)","alpha-1,4-Glucan-protein synthase (UDP-forming) (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3197004_hc_vs_substance_code,"3197004","Inosine monophosphate","Inosine monophosphate (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3209002_hc_vs_substance_code,"3209002","Pancuronium sodium","Pancuronium sodium (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3212004_hc_vs_substance_code,"3212004","Manganese sulfate","Manganese sulfate (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3232003_hc_vs_substance_code,"3232003","o-Benzyl-parachlorophenol","o-Benzyl-parachlorophenol (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3273002_hc_vs_substance_code,"3273002","Tyrosine-ester sulfotransferase","Tyrosine-ester sulfotransferase (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3300001_hc_vs_substance_code,"3300001","Euphorbain","Euphorbain (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3318003_hc_vs_substance_code,"3318003","Vaginal secretions","Vaginal secretions (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3325005_hc_vs_substance_code,"3325005","Lipopolysaccharide","Lipopolysaccharide (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3340007_hc_vs_substance_code,"3340007","alpha-Amylase","alpha-Amylase (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3342004_hc_vs_substance_code,"3342004","Copper isotope","Copper isotope (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3378009_hc_vs_substance_code,"3378009","Imipramine hydrochloride","Imipramine hydrochloride (substance)",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
